1;entangle;Entangle;conjuration;PHB;druid,ranger
1;ray_of_sickness;Ray of Sickness;necromancy;PHB;wizard,sorcerer
1;shield;Shield;abjuration;PHB;wizard,sorcerer
1;silent_image;Silent Image;illusion;PHB;bard,wizard,sorcerer
1;sleep;Sleep;enchantment;PHB;bard,wizard,sorcerer
1;tasha_hideous_laughter;Tasha's Hideous Laughter;enchantment;PHB;bard,wizard,warlock
1;tenser_floating_disk;Tenser's Floating Disk;conjuration;PHB;wizard
1;alarm;Alarm;abjuration;PHB;wizard,ranger,artificer
1;burning_hands;Burning Hands;evocation;PHB;wizard,sorcerer
1;charm_person;Charm Person;enchantment;PHB;bard,wizard,druid,warlock,sorcerer
1;chromatic_orb;Chromatic Orb;evocation;PHB;wizard,sorcerer
1;color_spray;Color Spray;illusion;PHB;bard,wizard,sorcerer
1;comprehend_languages;Comprehend Languages;divination;PHB;bard,wizard,warlock,sorcerer
1;detect_magic;Detect Magic;divination;PHB;bard,wizard,druid,cleric,paladin,ranger,sorcerer,warlock,artificer
1;disguise_self;Disguise Self;illusion;PHB;bard,wizard,sorcerer,artificer
1;expeditious_retreat;Expeditious Retreat;transmutation;PHB;wizard,warlock,sorcerer,artificer
1;false_life;False Life;necromancy;PHB;wizard,sorcerer,artificer
1;feather_fall;Feather Fall;transmutation;PHB;bard,wizard,sorcerer,artificer
1;find_familiar;Find Familiar;conjuration;PHB;wizard
1;thunderwave;Thunderwave;evocation;PHB;bard,wizard,druid,sorcerer
1;unseen_servant;Unseen Servant;conjuration;PHB;bard,wizard,warlock
1;hunter_mark;Hunter's Mark;divination;PHB;ranger
1;witch_bolt;Witch Bolt;evocation;PHB;wizard,warlock,sorcerer
1;create_or_destroy_water;Create or Destroy Water;transmutation;PHB;druid,cleric
1;command;Command;enchantment;PHB;bard,cleric,paladin
1;bless;Bless;enchantment;PHB;cleric,paladin
1;shield_of_faith;Shield of Faith;abjuration;PHB;cleric,paladin
1;sanctuary;Sanctuary;abjuration;PHB;cleric,artificer
1;purify_food_and_drink;Purify Food and Drink;transmutation;PHB;druid,cleric,paladin,artificer
1;inflict_wounds;Inflict Wounds;necromancy;PHB;cleric
1;ice_knife;Ice Knife;conjuration;PHB;wizard,druid,sorcerer
1;guiding_bolt;Guiding Bolt;evocation;PHB;cleric
1;detect_poison_and_disease;Detect Poison and Disease;divination;PHB;druid,cleric,paladin,ranger
1;animal_friendship;Animal Friendship;enchantment;PHB;bard,druid,ranger
1;cure_wounds;Cure Wounds;abjuration;PHB;bard,druid,cleric,paladin,ranger,artificer
1;ensnaring_strike;Ensnaring Strike;conjuration;PHB;ranger
1;thunderous_smite;Thunderous Smite;evocation;PHB;paladin
1;searing_smite;Searing Smite;evocation;PHB;paladin
1;divine_favor;Divine Favor;transmutation;PHB;paladin
1;compelled_duel;Compelled Duel;enchantment;PHB;paladin
1;dissonant_whispers;Dissonant Whispers;enchantment;PHB;bard
1;faerie_fire;Faerie Fire;evocation;PHB;bard,druid,artificer
1;healing_word;Healing Word;abjuration;PHB;bard,druid,cleric
1;speak_with_animals;Speak with Animals;divination;PHB;bard,druid,ranger,warlock
1;fog_cloud;Fog Cloud;conjuration;PHB;wizard,druid,ranger,sorcerer
1;detect_evil_and_good;Detect Evil and Good;divination;PHB;cleric,paladin
1;grease;Grease;conjuration;PHB;wizard,sorcerer,artificer
1;identify;Identify;divination;PHB;bard,wizard,artificer
1;illusory_script;Illusory Script;illusion;PHB;bard,wizard,warlock
1;heroism;Heroism;enchantment;PHB;bard,paladin
1;bane;Bane;enchantment;PHB;bard,cleric,warlock
1;hex;Hex;enchantment;PHB;warlock
1;arms_of_hadar;Arms of Hadar;conjuration;PHB;warlock
1;armor_of_agathys;Armor of Agathys;abjuration;PHB;warlock
1;hail_of_thorns;Hail of Thorns;conjuration;PHB;ranger
1;hellish_rebuke;Hellish Rebuke;evocation;PHB;warlock
1;jump;Jump;transmutation;PHB;wizard,druid,ranger,sorcerer,artificer
1;divine_smite;Divine Smite;evocation;PHB;paladin
2;pass_without_trace;Pass without Trace;abjuration;PHB;druid,ranger
2;prayer_of_healing;Prayer of Healing;abjuration;PHB;cleric,paladin
2;find_traps;Find Traps;divination;PHB;druid,cleric,ranger
2;augury;Augury;divination;PHB;wizard,druid,cleric
2;zone_of_truth;Zone of Truth;enchantment;PHB;bard,cleric,paladin
2;silence;Silence;illusion;PHB;bard,cleric,ranger
2;locate_animals_or_plants;Locate Animals or Plants;divination;PHB;bard,druid,ranger
2;heat_metal;Heat Metal;transmutation;PHB;bard,druid,artificer
2;enhance_ability;Enhance Ability;transmutation;PHB;bard,wizard,druid,cleric,ranger,sorcerer,artificer
2;animal_messenger;Animal Messenger;enchantment;PHB;bard,druid,ranger
2;arcane_lock;Arcane Lock;abjuration;PHB;wizard,artificer
2;arcane_vigor;Arcane Vigor;abjuration;PHB;sorcerer,wizard,artificer
2;blindness_or_deafness;Blindness or Deafness;necromancy;PHB;bard,wizard,cleric,sorcerer
2;blur;Blur;illusion;PHB;wizard,sorcerer,artificer
2;cloud_of_daggers;Cloud of Daggers;conjuration;PHB;bard,wizard,warlock,sorcerer
2;continual_flame;Continual Flame;evocation;PHB;wizard,druid,cleric,artificer
2;crown_of_madness;Crown of Madness;enchantment;PHB;bard,wizard,warlock,sorcerer
2;darkness;Darkness;evocation;PHB;wizard,warlock,sorcerer
2;darkvision;Darkvision;transmutation;PHB;wizard,druid,ranger,sorcerer,artificer
2;detect_thoughts;Detect Thoughts;divination;PHB;bard,wizard,sorcerer
2;enlarge_or_reduce;Enlarge or Reduce;transmutation;PHB;bard,wizard,druid,sorcerer,artificer
2;flaming_sphere;Flaming Sphere;conjuration;PHB;wizard,druid,sorcerer
2;gentle_repose;Gentle Repose;necromancy;PHB;wizard,cleric,paladin
2;gust_of_wind;Gust of Wind;evocation;PHB;wizard,druid,ranger,sorcerer
2;hold_person;Hold Person;enchantment;PHB;bard,wizard,druid,cleric,warlock,sorcerer
2;invisibility;Invisibility;illusion;PHB;bard,wizard,warlock,sorcerer,artificer
2;knock;Knock;transmutation;PHB;bard,wizard,sorcerer
2;levitate;Levitate;transmutation;PHB;wizard,sorcerer,artificer
2;locate_object;Locate Object;divination;PHB;bard,wizard,druid,cleric,paladin,ranger
2;magic_mouth;Magic Mouth;illusion;PHB;bard,wizard,artificer
2;magic_weapon;Magic Weapon;transmutation;PHB;wizard,paladin,ranger,sorcerer,artificer
2;melf_acid_arrow;Melf's Acid Arrow;evocation;PHB;wizard
2;mirror_image;Mirror Image;illusion;PHB;bard,wizard,warlock,sorcerer
2;misty_step;Misty Step;conjuration;PHB;wizard,warlock,sorcerer
2;nystul_magic_aura;Nystul's Magic Aura;illusion;PHB;wizard
2;phantasmal_force;Phantasmal Force;illusion;PHB;bard,wizard,sorcerer
2;ray_of_enfeeblement;Ray of Enfeeblement;necromancy;PHB;wizard,warlock
2;rope_trick;Rope Trick;transmutation;PHB;wizard,artificer
2;scorching_ray;Scorching Ray;evocation;PHB;wizard,sorcerer
2;see_invisibility;See Invisibility;divination;PHB;bard,wizard,sorcerer,artificer
2;shatter;Shatter;evocation;PHB;bard,wizard,sorcerer
2;spider_climb;Spider Climb;transmutation;PHB;wizard,warlock,sorcerer,artificer
2;suggestion;Suggestion;enchantment;PHB;bard,wizard,warlock,sorcerer
2;web;Web;conjuration;PHB;wizard,sorcerer,artificer
2;summon_beast;Summon Beast;conjuration;PHB;druid,ranger
2;mind_spike;Mind Spike;divination;PHB;wizard,warlock,sorcerer
2;dragon_breath;Dragon's Breath;transmutation;PHB;wizard,sorcerer,artificer
2;alter_self;Alter Self;transmutation;PHB;wizard,sorcerer,artificer
2;cordon_of_arrows;Cordon of Arrows;transmutation;PHB;ranger
2;spike_growth;Spike Growth;transmutation;PHB;druid,ranger
2;barkskin;Barkskin;transmutation;PHB;druid,ranger
2;warding_bond;Warding Bond;abjuration;PHB;cleric,paladin
2;protection_from_poison;Protection from Poison;abjuration;PHB;druid,cleric,paladin,ranger,artificer
2;aid;Aid;divination;PHB;bard,cleric,paladin,ranger,druid,artificer
2;lesser_restoration;Lesser Restoration;abjuration;PHB;bard,druid,cleric,paladin,ranger,artificer
2;enthrall;Enthrall;enchantment;PHB;bard,warlock
2;calm_emotions;Calm Emotions;enchantment;PHB;bard,cleric
2;find_steed;Find Steed;conjuration;PHB;paladin
2;moonbeam;Moonbeam;evocation;PHB;druid
2;flame_blade;Flame Blade;evocation;PHB;druid,sorcerer
2;beast_sense;Beast Sense;divination;PHB;druid,ranger
2;spiritual_weapon;Spiritual Weapon;evocation;PHB;cleric
2;shining_smite;Shining Smite;transmutation;PHB;paladin
2;homunculus_servant;Homunculus Servant;conjuration;UA;artificer
3;blinding_smite;Blinding Smite;evocation;PHB;paladin
3;blink;Blink;transmutation;PHB;wizard,sorcerer,artificer
3;clairvoyance;Clairvoyance;divination;PHB;bard,wizard,cleric,sorcerer
3;counterspell;Counterspell;abjuration;PHB;wizard,warlock,sorcerer
3;dispel_magic;Dispel Magic;abjuration;PHB;bard,wizard,druid,cleric,warlock,paladin,sorcerer,warlock,artificer
3;fear;Fear;illusion;PHB;bard,wizard,warlock,sorcerer
3;feign_death;Feign Death;necromancy;PHB;bard,wizard,druid,cleric
3;fireball;Fireball;evocation;PHB;wizard,sorcerer
3;fly;Fly;transmutation;PHB;wizard,warlock,sorcerer,artificer
3;gaseous_form;Gaseous Form;transmutation;PHB;wizard,warlock,sorcerer
3;glyph_of_warding;Glyph of Warding;abjuration;PHB;bard,wizard,cleric,artificer
3;haste;Haste;transmutation;PHB;wizard,sorcerer,artificer
3;hypnotic_pattern;Hypnotic Pattern;illusion;PHB;bard,wizard,warlock,sorcerer
3;leomund_tiny_hut;Leomund's Tiny Hut;evocation;PHB;bard,wizard
3;lightning_bolt;Lightning Bolt;evocation;PHB;wizard,sorcerer
3;magic_circle;Magic Circle;abjuration;PHB;wizard,cleric,warlock,paladin
3;major_image;Major Image;illusion;PHB;bard,wizard,warlock,sorcerer
3;nondetection;Nondetection;abjuration;PHB;bard,wizard,ranger
3;phantom_steed;Phantom Steed;illusion;PHB;wizard
3;protection_from_energy;Protection from Energy;abjuration;PHB;wizard,druid,cleric,ranger,sorcerer,artificer
3;remove_curse;Remove Curse;abjuration;PHB;wizard,cleric,warlock,paladin
3;sending;Sending;evocation;PHB;bard,wizard,cleric
3;sleet_storm;Sleet Storm;conjuration;PHB;wizard,druid,sorcerer
3;slow;Slow;transmutation;PHB;bard,wizard,sorcerer
3;stinking_cloud;Stinking Cloud;conjuration;PHB;bard,wizard,sorcerer
3;tongues;Tongues;divination;PHB;bard,wizard,cleric,warlock,sorcerer
3;vampiric_touch;Vampiric Touch;necromancy;PHB;wizard,warlock,sorcerer
3;water_breathing;Water Breathing;transmutation;PHB;wizard,druid,ranger,sorcerer,artificer
3;speak_with_dead;Speak with Dead;necromancy;PHB;bard,wizard,cleric
3;speak_with_plants;Speak with Plants;transmutation;PHB;bard,druid,ranger
3;create_food_and_water;Create Food and Water;conjuration;PHB;cleric,paladin,artificer
3;daylight;Daylight;evocation;PHB;druid,cleric,paladin,ranger,sorcerer
3;mass_healing_word;Mass Healing Word;abjuration;PHB;bard,cleric
3;meld_into_stone;Meld Into Stone;transmutation;PHB;druid,cleric,ranger
3;revivify;Revivify;necromancy;PHB;druid,cleric,paladin,ranger,artificer
3;spirit_guardians;Spirit Guardians;conjuration;PHB;cleric
3;water_walk;Water Walk;transmutation;PHB;druid,cleric,ranger,sorcerer,artificer
3;plant_growth;Plant Growth;transmutation;PHB;bard,druid,ranger
3;wind_wall;Wind Wall;evocation;PHB;druid,ranger
3;crusader_mantle;Crusader's Mantle;evocation;PHB;paladin
3;conjure_animals;Conjure Animals;conjuration;PHB;druid,ranger
3;aura_of_vitality;Aura of Vitality;evocation;PHB;druid,cleric,paladin
3;elemental_weapon;Elemental Weapon;transmutation;PHB;druid,paladin,ranger,artificer
3;lightning_arrow;Lightning Arrow;transmutation;PHB;ranger
3;hunger_of_hadar;Hunger of Hadar;conjuration;PHB;warlock
3;bestow_curse;Bestow Curse;necromancy;PHB;bard,wizard,cleric
3;animate_dead;Animate Dead;necromancy;PHB;wizard,cleric
3;beacon_of_hope;Beacon of Hope;abjuration;PHB;cleric
3;call_lightning;Call Lightning;conjuration;PHB;druid
3;conjure_barrage;Conjure Barrage;conjuration;PHB;ranger
3;summon_fey;Summon Fey;conjuration;PHB;wizard,druid,warlock,ranger
3;summon_undead;Summon Undead;necromancy;PHB;wizard,warlock
4;giant_insect;Giant Insect;transmutation;PHB;druid
4;death_ward;Death Ward;abjuration;PHB;cleric,paladin
4;evard_black_tentacles;Evard's Black Tentacles;conjuration;PHB;wizard
4;freedom_of_movement;Freedom of Movement;abjuration;PHB;bard,druid,cleric,ranger,artificer
4;compulsion;Compulsion;enchantment;PHB;bard
4;ice_storm;Ice Storm;evocation;PHB;wizard,druid,sorcerer
4;fabricate;Fabricate;transmutation;PHB;wizard,artificer
4;leomund_secret_chest;Leomund's Secret Chest;conjuration;PHB;wizard,artificer
4;locate_creature;Locate Creature;divination;PHB;bard,wizard,druid,cleric,paladin,ranger
4;summon_elemental;Summon Elemental;conjuration;PHB;wizard,druid,ranger
4;mordenkainen_faithful_hound;Mordenkainen's Faithful Hound;conjuration;PHB;wizard,artificer
4;mordenkainen_private_sanctum;Mordenkainen's Private Sanctum;abjuration;PHB;wizard,artificer
4;dominate_beast;Dominate Beast;enchantment;PHB;druid,ranger,sorcerer
4;grasping_vine;Grasping Vine;conjuration;PHB;druid,ranger
4;guardian_of_faith;Guardian of Faith;conjuration;PHB;cleric
4;arcane_eye;Arcane Eye;divination;PHB;wizard,artificer
4;summon_construct;Summon Construct;conjuration;PHB;wizard,artificer
4;otiluke_resilient_sphere;Otiluke's Resilient Sphere;evocation;PHB;wizard,artificer
4;charm_monster;Charm Monster;enchantment;PHB;bard,wizard,druid,warlock,sorcerer
4;phantasmal_killer;Phantasmal Killer;illusion;PHB;bard,wizard
4;polymorph;Polymorph;transmutation;PHB;bard,wizard,druid,sorcerer
4;stone_shape;Stone Shape;transmutation;PHB;wizard,druid,cleric,artificer
4;stoneskin;Stoneskin;transmutation;PHB;wizard,druid,ranger,sorcerer,artificer
4;confusion;Confusion;enchantment;PHB;bard,wizard,druid,sorcerer
4;greater_invisibility;Greater Invisibility;illusion;PHB;bard,wizard,sorcerer
4;conjure_woodland_beings;Conjure Woodland Beings;conjuration;PHB;druid,ranger
4;divination;Divination;divination;PHB;wizard,druid,cleric
4;wall_of_fire;Wall of Fire;evocation;PHB;wizard,druid,sorcerer
4;vitriolic_sphere;Vitriolic Sphere;evocation;PHB;wizard,sorcerer
4;summon_aberration;Summon Aberration;conjuration;PHB;wizard,warlock
4;conjure_minor_elementals;Conjure Minor Elementals;conjuration;PHB;wizard,druid
4;banishment;Banishment;abjuration;PHB;wizard,cleric,warlock,paladin,sorcerer
4;control_water;Control Water;transmutation;PHB;wizard,druid,cleric
4;dimension_door;Dimension Door;conjuration;PHB;bard,wizard,warlock,sorcerer
4;aura_of_life;Aura of Life;abjuration;PHB;cleric,paladin
4;aura_of_purity;Aura of Purity;abjuration;PHB;cleric,paladin
4;staggering_smite;Staggering Smite;enchantment;PHB;paladin
4;hallucinatory_terrain;Hallucinatory Terrain;illusion;PHB;bard,wizard,druid,warlock
4;blight;Blight;necromancy;PHB;wizard,druid,warlock,sorcerer
4;fire_shield;Fire Shield;evocation;PHB;wizard,druid,sorcerer
4;fount_of_moonlight;Fount of Moonlight;evocation;PHB;bard,druid
5;tree_stride;Tree Stride;conjuration;PHB;druid,ranger
5;commune_with_nature;Commune with Nature;divination;PHB;druid,ranger
5;banishing_smite;Banishing Smite;abjuration;PHB;paladin
5;circle_of_power;Circle of Power;abjuration;PHB;paladin,artificer
5;conjure_volley;Conjure Volley;conjuration;PHB;ranger
5;swift_quiver;Swift Quiver;transmutation;PHB;ranger
5;awaken;Awaken;transmutation;PHB;bard,druid
5;greater_restoration;Greater Restoration;abjuration;PHB;bard,druid,cleric,ranger,paladin,artificer
5;dispel_evil_and_good;Dispel Evil and Good;abjuration;PHB;cleric,paladin
5;hallow;Hallow;abjuration;PHB;cleric
5;insect_plague;Insect Plague;conjuration;PHB;druid,cleric,sorcerer
5;antilife_shell;Antilife Shell;abjuration;PHB;druid
5;reincarnate;Reincarnate;necromancy;PHB;druid
5;destructive_wave;Destructive Wave;evocation;PHB;paladin
5;wall_of_stone;Wall of Stone;evocation;PHB;wizard,druid,sorcerer,artificer
5;wall_of_force;Wall of Force;evocation;PHB;wizard
5;teleportation_circle;Teleportation Circle;conjuration;PHB;bard,wizard,warlock,sorcerer
5;telekinesis;Telekinesis;transmutation;PHB;wizard,sorcerer
5;seeming;Seeming;illusion;PHB;bard,wizard,sorcerer
5;scrying;Scrying;divination;PHB;bard,wizard,druid,cleric,warlock
5;rary_telepathic_bond;Rary's Telepathic Bond;divination;PHB;bard,wizard
5;planar_binding;Planar Binding;abjuration;PHB;bard,wizard,druid,cleric,warlock
5;passwall;Passwall;transmutation;PHB;wizard
5;modify_memory;Modify Memory;enchantment;PHB;bard,wizard
5;mislead;Mislead;illusion;PHB;bard,wizard,warlock
5;legend_lore;Legend Lore;divination;PHB;bard,wizard,cleric
5;hold_monster;Hold Monster;enchantment;PHB;bard,wizard,warlock,sorcerer
5;geas;Geas;enchantment;PHB;bard,wizard,druid,cleric,paladin
5;dream;Dream;illusion;PHB;bard,wizard,warlock
5;dominate_person;Dominate Person;enchantment;PHB;bard,wizard,sorcerer
5;creation;Creation;illusion;PHB;wizard,sorcerer,artificer
5;contact_other_plane;Contact Other Plane;divination;PHB;wizard,warlock
5;conjure_elemental;Conjure Elemental;conjuration;PHB;wizard,druid
5;cone_of_cold;Cone of Cold;evocation;PHB;wizard,druid,sorcerer
5;cloudkill;Cloudkill;conjuration;PHB;wizard,sorcerer
5;bigby_hand;Bigby's Hand;evocation;PHB;wizard,sorcerer,artificer
5;animate_objects;Animate Objects;transmutation;PHB;bard,wizard,sorcerer,artificer
5;summon_celestial;Summon Celestial;conjuration;PHB;cleric,paladin
5;flame_strike;Flame Strike;evocation;PHB;cleric
5;mass_cure_wounds;Mass Cure Wounds;abjuration;PHB;bard,druid,cleric
5;raise_dead;Raise Dead;necromancy;PHB;bard,cleric,paladin
5;steel_wind_strike;Steel Wind Strike;conjuration;PHB;wizard,ranger
5;synaptic_static;Synaptic Static;enchantment;PHB;bard,wizard,warlock,sorcerer
5;commune;Commune;divination;PHB;cleric
5;contagion;Contagion;necromancy;PHB;druid,cleric
5;jallarzi_storm_of_radiance;Jallarzi's Storm of Radiance;evocation;PHB;warlock,wizard
5;summon_dragon;Summon Dragon;conjuration;PHB;wizard
5;yolande_regal_presence;Yolande's Regal Presence;enchantment;PHB;bard,wizard
6;wind_walk;Wind Walk;transmutation;PHB;druid
6;mass_suggestion;Mass Suggestion;enchantment;PHB;bard,wizard,sorcerer
6;find_the_path;Find the Path;divination;PHB;bard,druid,cleric
6;wall_of_ice;Wall of Ice;evocation;PHB;wizard
6;word_of_recall;Word of Recall;conjuration;PHB;cleric
6;true_seeing;True Seeing;divination;PHB;bard,wizard,cleric,warlock,sorcerer
6;summon_fiend;Summon Fiend;conjuration;PHB;wizard,warlock
6;sunbeam;Sunbeam;evocation;PHB;wizard,druid,cleric,sorcerer
6;forbiddance;Forbiddance;abjuration;PHB;cleric
6;move_earth;Move Earth;transmutation;PHB;wizard,druid,sorcerer
6;otiluke_freezing_sphere;Otiluke's Freezing Sphere;evocation;PHB;wizard,sorcerer
6;otto_irresistible_dance;Otto's Irresistible Dance;enchantment;PHB;bard,wizard
6;programmed_illusion;Programmed Illusion;illusion;PHB;bard,wizard
6;conjure_fey;Conjure Fey;conjuration;PHB;druid
6;create_undead;Create Undead;necromancy;PHB;wizard,cleric,warlock
6;arcane_gate;Arcane Gate;conjuration;PHB;wizard,warlock,sorcerer
6;disintegrate;Disintegrate;transmutation;PHB;wizard,sorcerer
6;heroes_feast;Heroes' Feast;conjuration;PHB;bard,druid,cleric
6;heal;Heal;evocation;PHB;druid,cleric
6;planar_ally;Planar Ally;conjuration;PHB;cleric
6;drawmij_instant_summons;Drawmij's Instant Summons;conjuration;PHB;wizard
6;eyebite;Eyebite;necromancy;PHB;bard,wizard,warlock,sorcerer
6;chain_lightning;Chain Lightning;evocation;PHB;wizard,sorcerer
6;flesh_to_stone;Flesh to Stone;transmutation;PHB;wizard,druid,sorcerer
6;wall_of_thorns;Wall of Thorns;conjuration;PHB;druid
6;transport_via_plants;Transport via Plants;conjuration;PHB;druid
6;tasha_bubbling_cauldron;Tasha's Bubbling Cauldron;conjuration;PHB;warlock,wizard
6;harm;Harm;necromancy;PHB;cleric
6;blade_barrier;Blade Barrier;evocation;PHB;cleric
6;globe_of_invulnerability;Globe of Invulnerability;abjuration;PHB;wizard,sorcerer
6;circle_of_death;Circle of Death;necromancy;PHB;wizard,warlock,sorcerer
6;contingency;Contingency;abjuration;PHB;wizard
6;guards_and_wards;Guards and Wards;abjuration;PHB;bard,wizard
6;magic_jar;Magic Jar;necromancy;PHB;wizard
7;plane_shift;Plane Shift;conjuration;PHB;wizard,druid,cleric,warlock,sorcerer
7;conjure_celestial;Conjure Celestial;conjuration;PHB;cleric
7;mirage_arcane;Mirage Arcane;illusion;PHB;bard,wizard,druid
7;mordenkainen_magnificent_mansion;Mordenkainen's Magnificent Mansion;conjuration;PHB;bard,wizard
7;regenerate;Regenerate;transmutation;PHB;bard,druid,cleric
7;resurrection;Resurrection;necromancy;PHB;bard,cleric
7;mordenkainen_sword;Mordenkainen's Sword;evocation;PHB;bard,wizard
7;prismatic_spray;Prismatic Spray;evocation;PHB;bard,wizard,sorcerer
7;project_image;Project Image;illusion;PHB;bard,wizard
7;reverse_gravity;Reverse Gravity;transmutation;PHB;wizard,druid,sorcerer
7;sequester;Sequester;transmutation;PHB;wizard
7;simulacrum;Simulacrum;illusion;PHB;wizard
7;symbol;Symbol;abjuration;PHB;bard,wizard,druid,cleric
7;teleport;Teleport;conjuration;PHB;bard,wizard,sorcerer
7;delayed_blast_fireball;Delayed Blast Fireball;evocation;PHB;wizard,sorcerer
7;etherealness;Etherealness;transmutation;PHB;bard,wizard,cleric,warlock,sorcerer
7;finger_of_death;Finger of Death;necromancy;PHB;wizard,warlock,sorcerer
7;fire_storm;Fire Storm;evocation;PHB;druid,cleric,sorcerer
7;forcecage;Forcecage;evocation;PHB;bard,wizard,warlock
7;divine_word;Divine Word;evocation;PHB;cleric
7;power_word_fortify;Power Word Fortify;enchantment;PHB;bard,cleric
8;clone;Clone;necromancy;PHB;wizard
8;antipathy_or_sympathy;Antipathy or Sympathy;enchantment;PHB;bard,wizard,druid
8;glibness;Glibness;enchantment;PHB;bard,warlock
8;dominate_monster;Dominate Monster;enchantment;PHB;bard,wizard,warlock,sorcerer
8;antimagic_field;Antimagic Field;abjuration;PHB;wizard,cleric
8;incendiary_cloud;Incendiary Cloud;conjuration;PHB;druid,sorcerer,wizard
8;maze;Maze;conjuration;PHB;wizard
8;mind_blank;Mind Blank;abjuration;PHB;bard,wizard
8;power_word_stun;Power Word Stun;enchantment;PHB;bard,wizard,warlock,sorcerer
8;holy_aura;Holy Aura;abjuration;PHB;cleric
8;sunburst;Sunburst;evocation;PHB;wizard,druid,cleric,sorcerer
8;telepathy;Telepathy;divination;PHB;wizard
8;earthquake;Earthquake;transmutation;PHB;druid,cleric,sorcerer
8;animal_shapes;Animal Shapes;transmutation;PHB;druid
8;tsunami;Tsunami;conjuration;PHB;druid
8;control_weather;Control Weather;transmutation;PHB;wizard,druid,cleric
8;demiplane;Demiplane;conjuration;PHB;wizard,warlock,sorcerer
8;befuddlement;Befuddlenent;enchantment;PHB;bard,druid,warlock,wizard
9;true_polymorph;True Polymorph;transmutation;PHB;bard,wizard,warlock
9;mass_heal;Mass Heal;abjuration;PHB;cleric
9;imprisonment;Imprisonment;abjuration;PHB;wizard,warlock
9;meteor_swarm;Meteor Swarm;evocation;PHB;wizard,sorcerer
9;true_resurrection;True Resurrection;necromancy;PHB;druid,cleric
9;storm_of_vengeance;Storm of Vengeance;conjuration;PHB;druid
9;power_word_kill;Power Word Kill;enchantment;PHB;bard,wizard,warlock,sorcerer
9;time_stop;Time Stop;transmutation;PHB;wizard,sorcerer
9;wish;Wish;conjuration;PHB;wizard,sorcerer
9;power_word_heal;Power Word Heal;evocation;PHB;bard,cleric
9;prismatic_wall;Prismatic Wall;abjuration;PHB;bard,wizard
9;shapechange;Shapechange;transmutation;PHB;wizard,druid
9;astral_projection;Astral Projection;necromancy;PHB;wizard,cleric,warlock
9;foresight;Foresight;divination;PHB;bard,wizard,druid,warlock
9;gate;Gate;conjuration;PHB;wizard,cleric,warlock,sorcerer
